query,patron,total_postings,tiempo_seg
currency exchange,t1 OR t2,98,0.000092403
towson university,t1 OR t2,582,0.000172863
engagement settings,t1 OR t2,59,0.000053012
mary moran,t1 OR t2,83,0.000057132
katie holmes,t1 OR t2,18,0.000041487
urban mammoth,t1 OR t2,111,0.000691243
rani mukherjee,t1 OR t2,4,0.000041976
bronze age,t1 OR t2,729,0.000233627
skateboarding clips,t1 OR t2,22,0.000094429
honda generators,t1 OR t2,22,0.000045328
medical supplies,t1 OR t2,188,0.000132773
rebound movie,t1 OR t2,218,0.000089609
mortgage america,t1 OR t2,256,0.000105325
baby boomers,t1 OR t2,60,0.000053081
heather mazur,t1 OR t2,5,0.000039043
rattan chairs,t1 OR t2,10,0.000040929
chris jericho,t1 OR t2,128,0.000066421
baby heartbeat,t1 OR t2,60,0.000125439
presidio league,t1 OR t2,260,0.000098270
nick cartoon,t1 OR t2,82,0.000082066
cheap tickets,t1 OR t2,53,0.000061323
metallica lyrics,t1 OR t2,82,0.000097362
dancing songs,t1 OR t2,308,0.000133960
harbour island,t1 OR t2,187,0.000099667
atlantic ga,t1 OR t2,112,0.000080250
design tek,t1 OR t2,241,0.000177891
prostate test,t1 OR t2,127,0.000087305
mayo clinic,t1 OR t2,21,0.000044700
bake beans,t1 OR t2,8,0.000886734
spirit airlines,t1 OR t2,124,0.000084721
perry smith,t1 OR t2,173,0.000080530
verizon wireless,t1 OR t2,24,0.000045119
road warrior,t1 OR t2,281,0.000102041
humane society,t1 OR t2,194,0.000113426
gabrielle union,t1 OR t2,185,0.000213512
ovarian cysts,t1 OR t2,5,0.000048611
indian man,t1 OR t2,568,0.000213093
time management,t1 OR t2,1627,0.000492397
braided wigs,t1 OR t2,5,0.000061742
papi ion,t1 OR t2,41,0.000058669
bipolar test,t1 OR t2,124,0.000081438
south park,t1 OR t2,603,0.000212673
temple bailey,t1 OR t2,101,0.000075012
air jamaica,t1 OR t2,269,0.000148278
silver star,t1 OR t2,332,0.000170279
foto vip,t1 OR t2,6,0.000047773
american airlines,t1 OR t2,860,0.000322049
ankle tattoos,t1 OR t2,19,0.000047075
radio shack,t1 OR t2,285,0.000121598
text size,t1 OR t2,12086,0.003072211
green tea,t1 OR t2,206,0.000105603
grease gun,t1 OR t2,98,0.002757216
bible scriptures,t1 OR t2,59,0.000057132
office max,t1 OR t2,386,0.000147789
nashville star,t1 OR t2,191,0.000079761
50 cent,t1 OR t2,1448,0.000450003
greyhound bus,t1 OR t2,90,0.000062021
harry davids,t1 OR t2,47,0.000081228
trinidad express,t1 OR t2,80,0.000058180
brooke valentine,t1 OR t2,14,0.000051894
bobby valentino,t1 OR t2,21,0.000052313
midwest express,t1 OR t2,70,0.000055735
game farm,t1 OR t2,443,0.000394826
scratched eardrum,t1 OR t2,4,0.000057271
aim icons,t1 OR t2,58,0.000065933
personal finance,t1 OR t2,469,0.000169511
ty pennington,t1 OR t2,11,0.000122296
soap spoilers,t1 OR t2,35,0.000060065
music quizzes,t1 OR t2,778,0.000264078
newport news,t1 OR t2,372,0.000154983
alliance capital,t1 OR t2,324,0.000135078
address search,t1 OR t2,6161,0.001604308
extreme video,t1 OR t2,351,0.000145345
spartanburg herald,t1 OR t2,18,0.000052034
mosquito traps,t1 OR t2,10,0.001914274
eye hemorrhage,t1 OR t2,115,0.000090238
word whomp,t1 OR t2,203,0.000099177
pizza hut,t1 OR t2,32,0.000063907
swing set,t1 OR t2,516,0.000190883
tg missouri,t1 OR t2,97,0.000076619
air france,t1 OR t2,737,0.000286010
moneymaking jobs,t1 OR t2,46,0.000070263
vascular disease,t1 OR t2,91,0.000074034
ga lottery,t1 OR t2,76,0.000071869
muscle men,t1 OR t2,285,0.000125160
valentina vaughan,t1 OR t2,6,0.000048961
thong models,t1 OR t2,93,0.000073406
phoenix pony,t1 OR t2,41,0.000059856
dr doom,t1 OR t2,71,0.000066631
mortgage loans,t1 OR t2,22,0.000055247
lucille ball,t1 OR t2,88,0.000072917
kelly clarkson,t1 OR t2,39,0.000060136
katie holmes,t1 OR t2,18,0.000052522
fasa gov,t1 OR t2,9,0.000049589
cascadia college,t1 OR t2,317,0.000165669
colorful images,t1 OR t2,6056,0.001738058
ina gobeil,t1 OR t2,4,0.000041906
brad pitt,t1 OR t2,15,0.001353011
clavicle braces,t1 OR t2,3,0.000050288
short skirt,t1 OR t2,491,0.000177543
williams sonoma,t1 OR t2,83,0.000072078
cheap tickets,t1 OR t2,53,0.000091495
hertz service,t1 OR t2,427,0.000167275
microsoft update,t1 OR t2,49,0.000062231
general electric,t1 OR t2,6117,0.001719271
royal jelly,t1 OR t2,91,0.000074384
wwe news,t1 OR t2,358,0.000155542
purge cache,t1 OR t2,7,0.000050078
school culture,t1 OR t2,789,0.000216515
music lyric,t1 OR t2,788,0.000280492
liberty ford,t1 OR t2,103,0.000076409
oval soap,t1 OR t2,47,0.000078225
paris hilton,t1 OR t2,166,0.000093939
truck dragging,t1 OR t2,46,0.000100714
ballet boys,t1 OR t2,86,0.000079273
asian countries,t1 OR t2,620,0.000273857
church signs,t1 OR t2,313,0.000155541
fringe quilts,t1 OR t2,13,0.000043373
falafel sandwiches,t1 OR t2,3,0.000038554
virtual model,t1 OR t2,222,0.000087165
brad pitt,t1 OR t2,15,0.001815096
az jobs,t1 OR t2,78,0.000093940
thyroid disease,t1 OR t2,94,0.000062859
geo bat,t1 OR t2,493,0.000223849
netherlands news,t1 OR t2,496,0.000192908
pogo games,t1 OR t2,303,0.000105114
orphan foals,t1 OR t2,105,0.000059507
british airways,t1 OR t2,472,0.000140735
brad pitt,t1 OR t2,15,0.000042465
blond jokes,t1 OR t2,21,0.000042046
garmin avionics,t1 OR t2,6,0.000039881
midlothian texas,t1 OR t2,175,0.000083393
graduation ideas,t1 OR t2,125,0.000070053
softball junk,t1 OR t2,26,0.000057202
birth certificate,t1 OR t2,484,0.000175726
scrabble players,t1 OR t2,377,0.000152818
mortgage calculators,t1 OR t2,9,0.000050148
bernardo shoes,t1 OR t2,12,0.000051265
satelite map,t1 OR t2,437,0.000165879
pocket bikes,t1 OR t2,33,0.000085279
song lyrics,t1 OR t2,448,0.000166857
spy ware,t1 OR t2,27,0.000053500
seattle traffic,t1 OR t2,120,0.000083603
walkway lighting,t1 OR t2,35,0.001412936
born footwear,t1 OR t2,1188,0.000411030
cannes watches,t1 OR t2,19,0.000085907
sparta illinois,t1 OR t2,129,0.000084860
bike week,t1 OR t2,162,0.000115032
revolutionary poems,t1 OR t2,96,0.000077456
citizenship questions,t1 OR t2,110,0.000080530
holland america,t1 OR t2,290,0.000130258
local theaters,t1 OR t2,2306,0.000709751
tim mcgowan,t1 OR t2,110,0.000082486
outer banks,t1 OR t2,103,0.000084022
brooke burke,t1 OR t2,18,0.000053640
weight watchers,t1 OR t2,169,0.000113565
yahoo games,t1 OR t2,329,0.000140456
lost cast,t1 OR t2,517,0.000181663
teacher supplies,t1 OR t2,149,0.000074034
westchester ny,t1 OR t2,104,0.000063837
jet magazine,t1 OR t2,286,0.000107420
pix 4300,t1 OR t2,7,0.000040230
crossword puzzles,t1 OR t2,9,0.000041138
real arcade,t1 OR t2,250,0.000091565
pool designs,t1 OR t2,106,0.000083882
death calculator,t1 OR t2,579,0.000160221
wells fargo,t1 OR t2,38,0.000050218
nypd rant,t1 OR t2,3,0.000040859
dam removal,t1 OR t2,63,0.000054408
famous american,t1 OR t2,1128,0.000335249
yahoo maps,t1 OR t2,799,0.000258072
allan motors,t1 OR t2,19,0.000053779
cancun resorts,t1 OR t2,19,0.000051336
pool pumps,t1 OR t2,55,0.000062929
std pictures,t1 OR t2,91,0.000077317
jessica simpson,t1 OR t2,30,0.000059577
wal mart,t1 OR t2,16,0.000082416
northwest airlines,t1 OR t2,132,0.000085908
farm girls,t1 OR t2,153,0.000074732
nyc gov,t1 OR t2,27,0.000053779
postal jobs,t1 OR t2,201,0.000221683
asheville biltmore,t1 OR t2,7,0.000052034
cheap tickets,t1 OR t2,53,0.000062091
guitar necks,t1 OR t2,144,0.000089400
school uniforms,t1 OR t2,537,0.000273997
janet jackson,t1 OR t2,100,0.000075152
rc planes,t1 OR t2,45,0.000059367
fisher price,t1 OR t2,105,0.000121109
ionia ephesus,t1 OR t2,3,0.000045748
cel phones,t1 OR t2,18,0.000062510
kessler tables,t1 OR t2,43,0.000067678
yahoo games,t1 OR t2,329,0.000113914
digital concepts,t1 OR t2,237,0.000103439
beyonce knowles,t1 OR t2,3,0.000039532
honda generators,t1 OR t2,22,0.000046167
caracas pantyhose,t1 OR t2,5,0.000039461
diesel watches,t1 OR t2,47,0.000052941
alan howell,t1 OR t2,46,0.000051405
redhead teens,t1 OR t2,20,0.000054059
free resumes,t1 OR t2,6046,0.001643839
benign vertigo,t1 OR t2,11,0.000042185
yard art,t1 OR t2,326,0.000143738
news journal,t1 OR t2,485,0.000202546
direct tv,t1 OR t2,489,0.000218122
barry university,t1 OR t2,600,0.000246618
exchange rate,t1 OR t2,198,0.000104696
playboy magazines,t1 OR t2,72,0.000071171
car shipping,t1 OR t2,249,0.000120690
unique accents,t1 OR t2,155,0.000114124
song lyrics,t1 OR t2,448,0.000203943
storage cabinets,t1 OR t2,46,0.000064117
starwars websites,t1 OR t2,33,0.000061533
sean price,t1 OR t2,111,0.000077806
america west,t1 OR t2,667,0.002161520
verizon wireless,t1 OR t2,24,0.000089470
gallo lighting,t1 OR t2,35,0.000057761
collective soul,t1 OR t2,88,0.000084930
floor grinder,t1 OR t2,98,0.000073685
sean paul,t1 OR t2,195,0.000083882
wells fargo,t1 OR t2,38,0.000059577
apollo theater,t1 OR t2,89,0.000072498
verizon communications,t1 OR t2,66,0.000055735
contemporary furniture,t1 OR t2,148,0.000089050
mini trucks,t1 OR t2,38,0.000058389
halloween tubes,t1 OR t2,31,0.000055246
kerry penner,t1 OR t2,11,0.000050008
driving directions,t1 OR t2,98,0.000075291
frio river,t1 OR t2,237,0.000117337
texas lottery,t1 OR t2,176,0.000098200
womens advice,t1 OR t2,61,0.000063907
pittsboro nc,t1 OR t2,28,0.000053920
frontier airlines,t1 OR t2,67,0.000067469
original man,t1 OR t2,978,0.000349987
atlanta zoo,t1 OR t2,75,0.000069704
aol services,t1 OR t2,257,0.000119852
maui news,t1 OR t2,350,0.000219309
cheat codes,t1 OR t2,176,0.000098829
sun tattoo,t1 OR t2,93,0.000060974
northern constellations,t1 OR t2,216,0.000112379
mendoza roofing,t1 OR t2,5,0.000049659
heb stores,t1 OR t2,63,0.000064326
olympic airlines,t1 OR t2,149,0.000099178
car rentals,t1 OR t2,227,0.000090587
canadian consulate,t1 OR t2,237,0.000091146
daddy yankee,t1 OR t2,13,0.000043024
education law,t1 OR t2,697,0.000213373
woodworking center,t1 OR t2,2999,0.000995970
dragon bird,t1 OR t2,126,0.000143528
bargain network,t1 OR t2,191,0.000102531
stay movie,t1 OR t2,316,0.000136963
archbishop metropolitan,t1 OR t2,136,0.000089888
game cheats,t1 OR t2,369,0.000184806
american express,t1 OR t2,863,0.000362488
rose picture,t1 OR t2,217,0.000088561
black jokes,t1 OR t2,404,0.000127395
nothin fancy,t1 OR t2,15,0.000043024
imax seattle,t1 OR t2,45,0.000067260
pc richards,t1 OR t2,74,0.000068237
augustine winery,t1 OR t2,11,0.000042465
utility bills,t1 OR t2,55,0.000069075
print shop,t1 OR t2,6115,0.001805528
teen poetry,t1 OR t2,98,0.000088910
jesse mccartney,t1 OR t2,13,0.000054129
catholic churches,t1 OR t2,181,0.000083533
log prices,t1 OR t2,56,0.000055386
scary picture,t1 OR t2,139,0.000071659
freestyle lyrics,t1 OR t2,95,0.000070472
intermediate accounting,t1 OR t2,52,0.000057062
john cena,t1 OR t2,378,0.000131306
friends mom,t1 OR t2,183,0.000087374
unleashed movie,t1 OR t2,225,0.000130748
1953 studebaker,t1 OR t2,198,0.000109794
progesterone cream,t1 OR t2,26,0.000057272
joel shapiro,t1 OR t2,16,0.000053919
costume jewelry,t1 OR t2,26,0.000123972
edwin starr,t1 OR t2,29,0.000058180
driving directions,t1 OR t2,98,0.000114474
micro loans,t1 OR t2,23,0.000054897
impressive recipes,t1 OR t2,47,0.000075850
free rpgs,t1 OR t2,6046,0.001780942
tibial torsion,t1 OR t2,5,0.000050566
texas lottery,t1 OR t2,176,0.000156030
insect sting,t1 OR t2,41,0.000060345
truck comparisons,t1 OR t2,55,0.002295620
california lottery,t1 OR t2,328,0.000142132
florida land,t1 OR t2,541,0.000201499
beach umbrella,t1 OR t2,71,0.000070542
sai weapons,t1 OR t2,106,0.000086326
disney channel,t1 OR t2,147,0.000092543
detention center,t1 OR t2,3011,0.001006027
heroin pictures,t1 OR t2,96,0.000079412
harry potter,t1 OR t2,55,0.000080181
atlanta school,t1 OR t2,569,0.000252205
kids swimming,t1 OR t2,93,0.000075710
brad pitt,t1 OR t2,15,0.000051126
ischemic bowel,t1 OR t2,5,0.000039042
stress relief,t1 OR t2,82,0.000060065
emile hirsch,t1 OR t2,7,0.000043372
kirsten storms,t1 OR t2,16,0.000042116
budweiser sign,t1 OR t2,145,0.000075221
ovarian cyst,t1 OR t2,7,0.000040580
wrestling art,t1 OR t2,325,0.000117547
seattle times,t1 OR t2,468,0.000208832
american english,t1 OR t2,1507,0.000513769
zip codes,t1 OR t2,236,0.000121598
tank game,t1 OR t2,403,0.000195562
boris vallejo,t1 OR t2,12,0.000052034
car warranties,t1 OR t2,222,0.000120131
decor catalogs,t1 OR t2,7,0.000066351
united airlines,t1 OR t2,217,0.000114404
downtown cleveland,t1 OR t2,128,0.000102809
richards realm,t1 OR t2,51,0.000064535
chinese wallpaper,t1 OR t2,150,0.000080320
papa johns,t1 OR t2,30,0.000056154
pacific theatres,t1 OR t2,92,0.000078574
intercourse cm,t1 OR t2,107,0.000077875
abc distributing,t1 OR t2,70,0.000059367
villa nova,t1 OR t2,43,0.000062021
hiphop adds,t1 OR t2,27,0.000055805
nh aldermen,t1 OR t2,16,0.000051544
undercooked chicken,t1 OR t2,24,0.000054898
zoey 101,t1 OR t2,100,0.000109934
turkish companies,t1 OR t2,307,0.000139059
jetix tv,t1 OR t2,347,0.000144716
overseas jobs,t1 OR t2,80,0.000072777
pittsburgh pa,t1 OR t2,103,0.000221055
mcfarlane art,t1 OR t2,290,0.000139129
spring break,t1 OR t2,270,0.000151560
solkar wow,t1 OR t2,10,0.000055386
breathable waders,t1 OR t2,4,0.000147440
environmental law,t1 OR t2,414,0.000171885
princeton properties,t1 OR t2,118,0.000085838
texas vacation,t1 OR t2,180,0.000131096
adrenal gland,t1 OR t2,10,0.000086536
dell computers,t1 OR t2,64,0.000087235
george strait,t1 OR t2,202,0.000111540
horse jobs,t1 OR t2,98,0.000095057
verizon dsl,t1 OR t2,2,0.000052173
rap cds,t1 OR t2,34,0.000059576
hsn coupons,t1 OR t2,6,0.000051055
farmers bank,t1 OR t2,124,0.000110563
carpal tunnel,t1 OR t2,29,0.000058668
map quest,t1 OR t2,466,0.000232369
brandon henschel,t1 OR t2,11,0.000055246
1961 thunderbird,t1 OR t2,233,0.000116289
stl cardinals,t1 OR t2,17,0.000055805
stuffing envelopes,t1 OR t2,7,0.000051266
teenage father,t1 OR t2,315,0.000142132
booster seats,t1 OR t2,90,0.000071590
egg donors,t1 OR t2,31,0.000057691
dogs labs,t1 OR t2,45,0.000060206
rick jason,t1 OR t2,27,0.000054828
anorexia celebrities,t1 OR t2,18,0.000053500
epcot center,t1 OR t2,2996,0.001763062
red sox,t1 OR t2,283,0.000126417
online dictionary,t1 OR t2,320,0.000144296
pat todd,t1 OR t2,25,0.000055595
green day,t1 OR t2,658,0.000239423
vision quest,t1 OR t2,106,0.000064465
bbq grill,t1 OR t2,6,0.000041976
madison mississippi,t1 OR t2,97,0.000066212
crate barrel,t1 OR t2,21,0.000054478
atreyu lyrics,t1 OR t2,79,0.000072078
womens pleasures,t1 OR t2,12,0.000042465
data source,t1 OR t2,1250,0.000418223
sams club,t1 OR t2,293,0.000127744
marcus theater,t1 OR t2,76,0.000069983
tom robinson,t1 OR t2,125,0.000083323
discount hotels,t1 OR t2,41,0.000058738
catherine smith,t1 OR t2,154,0.000088911
lorain ohio,t1 OR t2,103,0.000109096
blonde models,t1 OR t2,99,0.000071519
hot toys,t1 OR t2,134,0.000081647
houston tx,t1 OR t2,69,0.000068796
hot tubs,t1 OR t2,100,0.000076758
powder monkey,t1 OR t2,32,0.000059577
aol calendar,t1 OR t2,66,0.000063907
bays 89,t1 OR t2,126,0.000094149
branson missouri,t1 OR t2,82,0.000070542
minutemen texas,t1 OR t2,169,0.000096175
college softball,t1 OR t2,332,0.000139897
providence neighborhood,t1 OR t2,73,0.000071519
cold fusion,t1 OR t2,93,0.000059646
actress broadway,t1 OR t2,163,0.000099318
syphilis info,t1 OR t2,566,0.000180685
motorcycle pa,t1 OR t2,79,0.000058110
florida apparel,t1 OR t2,146,0.000094917
weight training,t1 OR t2,363,0.000163015
sort team,t1 OR t2,591,0.000183479
rent plasma,t1 OR t2,58,0.000065024
hair coloring,t1 OR t2,58,0.000064326
backyard living,t1 OR t2,980,0.000404534
widening esprit,t1 OR t2,5,0.000049449
rope lighting,t1 OR t2,47,0.000062999
desperado tabs,t1 OR t2,3,0.000081926
dental hygienist,t1 OR t2,15,0.000050986
brighton beach,t1 OR t2,83,0.000075710
richardson hats,t1 OR t2,24,0.000056224
hampton university,t1 OR t2,600,0.000260028
recording contracts,t1 OR t2,156,0.000078783
yahoo games,t1 OR t2,329,0.000141782
bar taps,t1 OR t2,128,0.000096874
outdoor edge,t1 OR t2,130,0.000087794
victoria beckham,t1 OR t2,86,0.000059647
lemur species,t1 OR t2,312,0.000116149
frontier ford,t1 OR t2,67,0.000057551
shn downloading,t1 OR t2,5,0.000040929
batman pictures,t1 OR t2,122,0.000071031
jons movies,t1 OR t2,102,0.000063837
yahoo mail,t1 OR t2,67,0.000057621
treasure trail,t1 OR t2,55,0.000052871
flag day,t1 OR t2,1733,0.000587105
aries horoscope,t1 OR t2,4,0.000049659
union planters,t1 OR t2,183,0.000102460
holiday inn,t1 OR t2,73,0.000070053
free ipod,t1 OR t2,6050,0.001755030
shonen jump,t1 OR t2,40,0.000063418
epstein barr,t1 OR t2,6,0.000049589
henry flesh,t1 OR t2,140,0.000091635
kite stationary,t1 OR t2,18,0.000052452
brooke wilson,t1 OR t2,76,0.000068307
nixon watches,t1 OR t2,32,0.000056852
racing trucks,t1 OR t2,105,0.000063068
volusia county,t1 OR t2,339,0.002701760
online phd,t1 OR t2,181,0.000120131
nurse betty,t1 OR t2,23,0.000054408
american idol,t1 OR t2,823,0.000329382
celiac diet,t1 OR t2,27,0.000090098
custom shoes,t1 OR t2,45,0.000050497
map quest,t1 OR t2,466,0.000166507
clear history,t1 OR t2,2195,0.000581727
diamond jax,t1 OR t2,28,0.000057760
pop blocker,t1 OR t2,159,0.000093032
stephanie mills,t1 OR t2,38,0.000061742
sunrise windows,t1 OR t2,96,0.000119014
blake lively,t1 OR t2,26,0.000045259
dental insurance,t1 OR t2,49,0.000081647
mexico fishing,t1 OR t2,201,0.000087305
kare 11,t1 OR t2,1907,0.000483598
fat cops,t1 OR t2,38,0.000060555
cash advance,t1 OR t2,105,0.000080879
goofy phones,t1 OR t2,16,0.000051614
adam pascal,t1 OR t2,48,0.000051125
floor safe,t1 OR t2,153,0.000095196
hearing aids,t1 OR t2,77,0.000102391
coral feeding,t1 OR t2,28,0.000107001
super mario,t1 OR t2,68,0.000068586
knox hats,t1 OR t2,21,0.000056713
1985 people,t1 OR t2,2270,0.000579842
usps regulations,t1 OR t2,39,0.000050707
pink elephant,t1 OR t2,59,0.000127884
kingston plantation,t1 OR t2,49,0.000063488
office depot,t1 OR t2,357,0.000158964
albuquerque summer,t1 OR t2,341,0.000141085
green card,t1 OR t2,255,0.000127604
southwest airlines,t1 OR t2,119,0.000065095
carlow ireland,t1 OR t2,194,0.000083813
obituary fargo,t1 OR t2,34,0.000047773
international translator,t1 OR t2,405,0.000127394
arkansas corrections,t1 OR t2,46,0.000063279
matt damon,t1 OR t2,21,0.000055735
mike jones,t1 OR t2,157,0.000090587
bobby darin,t1 OR t2,18,0.000070542
ryland homes,t1 OR t2,61,0.000064536
southwest airlines,t1 OR t2,119,0.000081647
phoenix news,t1 OR t2,383,0.000158405
terry ellefson,t1 OR t2,20,0.000052732
kay jewelers,t1 OR t2,18,0.000058179
chimney rock,t1 OR t2,327,0.000119363
ruth drama,t1 OR t2,124,0.000067888
mia homepage,t1 OR t2,92,0.000065653
business loans,t1 OR t2,330,0.000114613
map quest,t1 OR t2,466,0.000146951
salem cigarettes,t1 OR t2,22,0.000057900
web blog,t1 OR t2,252,0.000118245
skateboard party,t1 OR t2,275,0.000157357
disney coupons,t1 OR t2,32,0.000059647
404 signs,t1 OR t2,87,0.000072498
darton college,t1 OR t2,317,0.000134100
weightlifter karen,t1 OR t2,15,0.000052871
sony cameras,t1 OR t2,39,0.000065932
family feud,t1 OR t2,857,0.000313808
resume template,t1 OR t2,6060,0.001777241
grieving widow,t1 OR t2,42,0.000064465
nickel iodine,t1 OR t2,14,0.000044211
aruba holloway,t1 OR t2,12,0.000044002
tire specialist,t1 OR t2,48,0.000053919
circuit city,t1 OR t2,814,0.000299629
wedding cakes,t1 OR t2,47,0.000062579
alcoholics anonymous,t1 OR t2,3848,0.001286380
gab insurance,t1 OR t2,38,0.000050986
washington nationals,t1 OR t2,268,0.000098340
garden planning,t1 OR t2,146,0.000072637
landscape gateways,t1 OR t2,60,0.002443199
richard hamilton,t1 OR t2,180,0.000081158
gwinnett library,t1 OR t2,133,0.000069215
delta airlines,t1 OR t2,90,0.000062370
houston chronicle,t1 OR t2,66,0.000059157
charlie pride,t1 OR t2,59,0.000053081
channel strip,t1 OR t2,161,0.000074243
vacuum pumps,t1 OR t2,26,0.000058599
houston furniture,t1 OR t2,66,0.000075710
ozark tents,t1 OR t2,3,0.000048262
velvet revolver,t1 OR t2,11,0.000050497
jessica simpson,t1 OR t2,30,0.000081578
tiny firewall,t1 OR t2,36,0.000060625
breast cysts,t1 OR t2,17,0.000054269
dragon games,t1 OR t2,344,0.000148348
minnesota fats,t1 OR t2,71,0.000067259
greeting cards,t1 OR t2,58,0.000067260
blackberry farm,t1 OR t2,77,0.000069704
la apartments,t1 OR t2,311,0.000133541
dakota fanning,t1 OR t2,11,0.000084231
kerri russell,t1 OR t2,36,0.000066351
joe caldwell,t1 OR t2,49,0.000063418
erotic stories,t1 OR t2,153,0.000091985
laguna beach,t1 OR t2,65,0.000066771
gary gaming,t1 OR t2,80,0.000061532
ashley furniture,t1 OR t2,32,0.000049449
china vacations,t1 OR t2,217,0.000164901
truck paper,t1 OR t2,163,0.000091984
yahoo launch,t1 OR t2,97,0.000063418
